
gs1	gs1.ngenes	gs2	gs2.ngenes	ncommon	pvalue	FDR
1	43	GO:0006065	3	0	1.0	0.0463269721207
1	43	GO:0006793	845	5	0.0168951762841	0.0463143207
1	43	GO:0006068	1	0	1.0	0.0463143207
1	43	GO:0000086	116	2	0.0179201475848	0.0490972327792
1	43	GO:0000087	292	0	1.0	0.0490972327792
1	43	GO:0031349	193	3	0.0048273984477	0.0132209499121
1	43	GO:0031348	61	0	1.0	0.0132209499121
1	43	GO:0019255	5	1	0.00717560725851	0.0195666482834
1	43	GO:0019254	2	0	1.0	0.0195666482834
1	43	GO:0048869	2127	12	0.00025345241758	0.000687498072656
1	43	GO:0034446	17	0	1.0	0.000687498072656
1	43	GO:0032276	7	1	0.0107445267007	0.0290350398487
1	43	GO:0032277	5	0	1.0	0.0290350398487
1	43	GO:0032271	89	2	0.0107310192125	0.0289938552042
1	43	GO:0032272	41	2	0.00224469441543	0.00606455362601
1	43	GO:0032273	40	0	1.0	0.00606455362601
1	43	GO:0032278	5	1	0.00717560725851	0.0193834084125
1	43	GO:0044090	1	0	1.0	0.0193834084125
1	43	GO:0032989	668	6	0.0011229754285	0.00302859412984
1	43	GO:0071705	155	0	1.0	0.00302859412984
1	43	GO:0002218	118	2	0.0185154048795	0.0497211434405
1	43	GO:0048659	3	0	1.0	0.0497211434405
1	43	GO:0010646	1138	6	0.0151511079466	0.0406584028145
1	43	GO:0010641	2	0	1.0	0.0406584028145
1	43	GO:0060011	3	1	0.00359411277499	0.0095961549195
1	43	GO:0060549	1	0	1.0	0.0095961549195
1	43	GO:0006833	35	2	0.00161043376698	0.00426621296129
1	43	GO:0071545	6	0	1.0	0.00426621296129
1	43	GO:0050890	136	3	0.00176548021555	0.00465434667603
1	43	GO:0050891	9	0	1.0	0.00465434667603
1	43	GO:0050767	306	3	0.0171217014226	0.0450883149379
1	43	GO:0050764	26	0	1.0	0.0450883149379
1	43	GO:0050769	102	2	0.0139915663721	0.0368338167434
1	43	GO:0009401	1	0	1.0	0.0368338167434
1	43	GO:0003008	1375	7	0.0104337350193	0.0273627944727
1	43	GO:0045793	81	0	1.0	0.0273627944727
1	43	GO:0002755	73	2	0.00725872383726	0.018997515221
1	43	GO:0002756	65	2	0.00575681058236	0.0150659257028
1	43	GO:0002757	187	2	0.0437190134906	0.0150659257028
1	43	GO:0002758	99	2	0.013205302281	0.0345464749274
1	43	GO:0002759	3	0	1.0	0.0345464749274
1	43	GO:0051593	9	1	0.0143009142063	0.0372148537363
1	43	GO:0051590	6	0	1.0	0.0372148537363
1	43	GO:0045637	105	2	0.014797720632	0.0383842885174
1	43	GO:0045634	3	0	1.0	0.0383842885174
1	43	GO:0048699	920	9	2.85883560189e-05	7.39079833412e-05
1	43	GO:0060385	2	0	1.0	7.39079833412e-05
1	43	GO:0042693	10	1	0.0160744219133	0.0414879788042
1	43	GO:0042692	167	1	0.259092478314	0.0414879788042
1	43	GO:0000904	520	5	0.0022299327181	0.00575248371306
1	43	GO:0045405	1	0	1.0	0.00575248371306
1	43	GO:0000902	630	5	0.00509387364723	0.0131391467959
1	43	GO:0045407	1	0	1.0	0.0131391467959
1	43	GO:0021548	6	1	0.0089616361626	0.0230931107974
1	43	GO:0021549	53	0	1.0	0.0230931107974
1	43	GO:0021892	9	1	0.0143009142063	0.0368461439431
1	43	GO:0021893	2	0	1.0	0.0368461439431
1	43	GO:0030030	672	5	0.00667799778983	0.0171810902743
1	43	GO:0071888	1	0	1.0	0.0171810902743
1	43	GO:0023051	1617	9	0.00192990954908	0.00493942683673
1	43	GO:0022037	58	1	0.0976339904429	0.00493942683673
1	43	GO:0021954	36	2	0.00170913622045	0.00435881844027
1	43	GO:0021957	1	0	1.0	0.00435881844027
1	43	GO:0021953	90	2	0.0109681440162	0.0279678477962
1	43	GO:0021952	10	0	1.0	0.0279678477962
1	43	GO:0048857	8	1	0.0125242842567	0.031900219581
1	43	GO:0072528	36	0	1.0	0.031900219581
1	43	GO:0048011	218	4	0.0005860213904	0.00148660164691
1	43	GO:0048010	21	0	1.0	0.00148660164691
2	9	GO:0050789	7692	7	0.00654442370635	0.0163098776415
2	9	GO:0010908	2	0	1.0	0.0163098776415
2	9	GO:0018106	5	1	0.00150294300173	0.00373447741259
2	9	GO:0018107	21	0	1.0	0.00373447741259
2	9	GO:0071822	585	2	0.0190257805308	0.0448796317545
2	9	GO:0021879	18	0	1.0	0.0448796317545
2	9	GO:0007026	16	1	0.00562568858313	0.013164551939
2	9	GO:0032320	84	1	0.0307775703847	0.013164551939
2	9	GO:0032321	55	1	0.0201210469222	0.0470804356655
2	9	GO:0032455	4	0	1.0	0.0470804356655
2	9	GO:0051149	44	1	0.0160517537448	0.0373516398745
2	9	GO:0051148	19	0	1.0	0.0373516398745
2	9	GO:0007266	46	1	0.0167927406001	0.0390469145572
2	9	GO:0007265	124	1	0.0453071604612	0.0390469145572
2	9	GO:0007264	393	2	0.00887766257815	0.0206406580256
2	9	GO:0007263	14	0	1.0	0.0206406580256
2	9	GO:0043244	58	1	0.0212282546758	0.0484183641071
2	9	GO:0043247	4	0	1.0	0.0484183641071
2	9	GO:0043242	42	1	0.0153102705401	0.034912425189
2	9	GO:0060341	466	0	1.0	0.034912425189
2	9	GO:0010565	141	2	0.00117307242178	0.00265568357462
2	9	GO:0071474	3	0	1.0	0.00265568357462
2	9	GO:0022607	1114	3	0.00678218286692	0.0152617359259
2	9	GO:0022600	35	0	1.0	0.0152617359259
2	9	GO:0031641	10	1	0.00337879801044	0.0075326199149
2	9	GO:0031642	3	0	1.0	0.0075326199149
2	9	GO:0030388	6	1	0.0018783648805	0.00418647068486
2	9	GO:0042886	8	0	1.0	0.00418647068486
2	9	GO:0046889	36	1	0.0130828399248	0.0289276063186
2	9	GO:0008655	9	0	1.0	0.0289276063186
2	9	GO:0045723	14	1	0.00487722588423	0.0106684666433
2	9	GO:0045875	2	0	1.0	0.0106684666433
2	9	GO:0009966	1386	3	0.0124207140868	0.026509425073
2	9	GO:0009967	540	0	1.0	0.026509425073
2	9	GO:0065007	8146	7	0.00933971584522	0.019758075375
2	9	GO:0065005	12	0	1.0	0.019758075375
2	9	GO:0042304	27	1	0.00973329600323	0.0201548859808
2	9	GO:0042303	67	0	1.0	0.0201548859808
2	9	GO:0006090	27	1	0.00973329600323	0.0198752645104
2	9	GO:0006097	2	0	1.0	0.0198752645104
2	9	GO:0006096	45	1	0.0164223091978	0.0335314144516
2	9	GO:0006094	41	0	1.0	0.0335314144516
2	9	GO:0016339	24	1	0.00861453795844	0.0174861951037
2	9	GO:0016338	21	0	1.0	0.0174861951037
2	9	GO:0031110	35	1	0.0127111663771	0.0255895648176
2	9	GO:0031111	23	1	0.00824136902644	0.0165904986137
2	9	GO:0031112	13	0	1.0	0.0165904986137
2	9	GO:0031114	17	1	0.005999732251	0.0120764612664
2	9	GO:0031115	7	0	1.0	0.0120764612664
2	9	GO:0051262	63	1	0.0230711298309	0.046215925213
2	9	GO:0010748	4	0	1.0	0.046215925213
2	9	GO:0050794	7278	7	0.0046280174537	0.00916437291885
2	9	GO:0010915	4	0	1.0	0.00916437291885
2	9	GO:0050808	61	1	0.0223343502155	0.0437124098158
2	9	GO:0050803	38	0	1.0	0.0437124098158
2	9	GO:0051196	14	1	0.00487722588423	0.00951667705192
2	9	GO:0090241	1	0	1.0	0.00951667705192
2	9	GO:0051193	14	1	0.00487722588423	0.00951593714545
2	9	GO:0090240	1	0	1.0	0.00951593714545
2	9	GO:0045923	26	1	0.00936050141018	0.0181735161416
2	9	GO:0045920	11	0	1.0	0.0181735161416
2	9	GO:0051056	338	3	0.000214260152154	0.000414833045427
2	9	GO:0051055	27	0	1.0	0.000414833045427
2	9	GO:0044085	1242	3	0.00918033788125	0.0174742550918
2	9	GO:0015749	66	0	1.0	0.0174742550918
2	9	GO:0051289	40	1	0.0145682906968	0.027277840331
2	9	GO:0072040	3	0	1.0	0.027277840331
2	9	GO:0005996	225	2	0.00297829692016	0.00554824149739
2	9	GO:0005993	1	0	1.0	0.00554824149739
2	9	GO:0046578	243	2	0.00346746475927	0.00643324176652
2	9	GO:0046579	24	0	1.0	0.00643324176652
2	9	GO:0018202	10	1	0.00337879801044	0.00623829723897
2	9	GO:0035093	2	0	1.0	0.00623829723897
2	9	GO:0034332	38	1	0.0138258139218	0.0254620629192
2	9	GO:0034331	7	0	1.0	0.0254620629192
2	9	GO:0005975	603	2	0.0201487011777	0.0370561858597
2	9	GO:0002654	1	0	1.0	0.0370561858597
2	9	GO:0006461	489	2	0.0135229534178	0.0246653716626
2	9	GO:0001662	13	0	1.0	0.0246653716626
2	9	GO:0010510	12	1	0.0041282624578	0.00751450668251
2	9	GO:0021993	1	0	1.0	0.00751450668251
2	9	GO:0051494	70	1	0.025645973336	0.0466518575525
2	9	GO:0051493	196	1	0.0709732323027	0.0466518575525
2	9	GO:0019217	63	1	0.0230711298309	0.0417802636194
2	9	GO:0019216	162	1	0.0589306038147	0.0417802636194
2	9	GO:0035023	139	2	0.00113988203391	0.00204652760801
2	9	GO:0061061	306	1	0.109001807571	0.00204652760801
2	9	GO:0006006	150	2	0.00132815032806	0.00238215577191
2	9	GO:0006007	58	1	0.0212282546758	0.00238215577191
2	9	GO:0006000	17	1	0.005999732251	0.010760284498
2	9	GO:0006001	2	0	1.0	0.010760284498
2	9	GO:0006002	7	1	0.00225366128416	0.00404156429241
2	9	GO:0006003	4	0	1.0	0.00404156429241
2	9	GO:0006066	462	2	0.0121274571739	0.0214776667452
2	9	GO:0006067	11	0	1.0	0.0214776667452
2	9	GO:0023051	1617	3	0.0188836059564	0.0319673564136
2	9	GO:0022037	58	0	1.0	0.0319673564136
2	9	GO:0044262	441	2	0.011089730525	0.0187632677673
2	9	GO:0044260	4179	1	0.822066729132	0.0187632677673
2	9	GO:0007416	34	1	0.0123393684154	0.0208733704337
2	9	GO:0044247	21	0	1.0	0.0208733704337
2	9	GO:0019318	193	2	0.00219689985252	0.0037150405525
2	9	GO:0019319	50	0	1.0	0.0037150405525
2	9	GO:0070271	492	2	0.0136822169067	0.0231207860525
2	9	GO:0070278	1	0	1.0	0.0231207860525
2	9	GO:0051258	49	1	0.0179032908643	0.0300805492929
2	9	GO:0051251	196	0	1.0	0.0300805492929
3	53	GO:0050789	7692	29	0.00053376056365	0.000887743734951
3	53	GO:0010908	2	0	1.0	0.000887743734951
3	53	GO:0018106	5	1	0.00884249008115	0.014677533392
3	53	GO:0018107	21	0	1.0	0.014677533392
3	53	GO:0070887	1065	7	0.00852097925013	0.0140870235701
3	53	GO:0042407	2	0	1.0	0.0140870235701
3	53	GO:0051179	3420	19	7.09178015461e-05	0.00011718072295
3	53	GO:0090348	1	0	1.0	0.00011718072295
3	53	GO:0048731	2855	12	0.0198174379345	0.0327312495041
3	53	GO:0048732	211	0	1.0	0.0327312495041
3	53	GO:0014848	5	1	0.00884249008115	0.0145791720762
3	53	GO:0019358	1	0	1.0	0.0145791720762
3	53	GO:0043434	354	6	0.000117799654645	0.000194102582621
3	53	GO:0072659	8	0	1.0	0.000194102582621
3	53	GO:0016192	731	5	0.022064919661	0.0363511674966
3	53	GO:0016191	1	0	1.0	0.0363511674966
3	53	GO:0042391	163	3	0.00540033919202	0.00889277942346
3	53	GO:0071107	5	0	1.0	0.00889277942346
3	53	GO:0001963	13	1	0.0262979418229	0.0430802826585
3	53	GO:0001960	23	0	1.0	0.0430802826585
3	53	GO:0035637	577	9	3.96760383061e-06	6.49470129019e-06
3	53	GO:0035140	5	0	1.0	6.49470129019e-06
3	53	GO:0000187	111	2	0.0244223201323	0.0399295148687
3	53	GO:0000186	43	1	0.0891102372002	0.0399295148687
3	53	GO:0000189	3	1	0.00443087696744	0.00724289066558
3	53	GO:0000188	24	0	1.0	0.00724289066558
3	53	GO:0051046	357	4	0.00775878415016	0.0126626142652
3	53	GO:0051047	175	2	0.0564634755152	0.0126626142652
3	53	GO:0051049	750	5	0.0243412163926	0.0397218640507
3	53	GO:0044258	1	0	1.0	0.0397218640507
3	53	GO:0009166	270	3	0.0214327592475	0.0349722093252
3	53	GO:0009167	25	0	1.0	0.0349722093252
3	53	GO:0050877	1053	12	2.23753956714e-06	3.63837591119e-06
3	53	GO:0050872	9	0	1.0	3.63837591119e-06
3	53	GO:0006935	525	4	0.0282349764858	0.0458479235763
3	53	GO:0043966	41	0	1.0	0.0458479235763
3	53	GO:0051234	2881	18	2.47742798503e-05	4.0179051465e-05
3	53	GO:0090407	5	0	1.0	4.0179051465e-05
3	53	GO:0071375	237	6	1.20078412405e-05	1.94486108126e-05
3	53	GO:0071804	39	1	0.0809708302111	1.94486108126e-05
3	53	GO:0071377	36	2	0.00258720084124	0.00419011326949
3	53	GO:0071378	9	0	1.0	0.00419011326949
3	53	GO:0045937	221	3	0.0125491135754	0.020297776679
3	53	GO:0045936	78	1	0.157378131378	0.020297776679
3	53	GO:0051953	14	1	0.0284585534655	0.0459744688565
3	53	GO:0051956	3	0	1.0	0.0459744688565
3	53	GO:0009141	312	4	0.00482490930258	0.00778907037299
3	53	GO:0009142	86	0	1.0	0.00778907037299
3	53	GO:0009143	229	3	0.0138171017953	0.0223041405862
3	53	GO:0009144	305	4	0.00444925688889	0.00718194459374
3	53	GO:0009145	84	0	1.0	0.00718194459374
3	53	GO:0009146	226	3	0.0133333591288	0.0215211865147
3	53	GO:0009147	15	0	1.0	0.0215211865147
3	53	GO:0001774	9	1	0.0176082529973	0.028410268362
3	53	GO:0001773	7	0	1.0	0.028410268362
3	53	GO:0071495	365	6	0.000139558517399	0.000224998939585
3	53	GO:0071496	186	3	0.00781553337501	0.000224998939585
3	53	GO:0042939	2	0	1.0	0.0125999492513
3	53	GO:0033120	5	1	0.00884249008115	0.0142276977903
3	53	GO:0033127	7	1	0.0132349214888	0.0142276977903
3	53	GO:0050855	2	0	1.0	0.0212945024532
3	53	GO:0032869	181	4	0.000641839884386	0.00102893649538
3	53	GO:0032868	233	4	0.0016651351101	0.00102893649538
3	53	GO:0060012	2	0	1.0	0.00266930055817
3	53	GO:0048790	1	1	0.0	0.0
3	53	GO:0010919	5	1	0.00884249008115	0.0141186160582
3	53	GO:0034120	1	0	1.0	0.0141186160582
3	53	GO:0032459	13	1	0.0262979418229	0.0419107007936
3	53	GO:0032328	5	0	1.0	0.0419107007936
3	53	GO:0044093	939	6	0.0167964030655	0.0267478335457
3	53	GO:0044092	554	2	0.347136763063	0.0267478335457
3	53	GO:0046039	164	3	0.0054943431532	0.00874682281406
3	53	GO:0046038	1	0	1.0	0.00874682281406
3	53	GO:0010324	240	3	0.0156759954538	0.0248972567902
3	53	GO:0051140	3	0	1.0	0.0248972567902
3	53	GO:0007269	67	3	0.000390045366792	0.000619113755828
3	53	GO:0007268	512	8	1.42620213087e-05	2.26371983645e-05
3	53	GO:0007267	816	8	0.000380115738594	2.26371983645e-05
3	53	GO:0007266	46	0	1.0	0.000603314430461
3	53	GO:0007265	124	2	0.0300732220425	0.0477287823904
3	53	GO:0007264	393	5	0.00166460508533	0.00264178748561
3	53	GO:0007263	14	0	1.0	0.00264178748561
3	53	GO:0006184	152	3	0.00443027068178	0.00701215028441
3	53	GO:0034656	295	3	0.0270041288656	0.00701215028441
3	53	GO:0034650	3	0	1.0	0.0427402865809
3	53	GO:0090200	11	1	0.021962566067	0.0347400312292
3	53	GO:0060363	9	0	1.0	0.0347400312292
3	53	GO:0009987	11282	36	0.00173161399055	0.00273636554849
3	53	GO:0006725	216	1	0.380919753596	0.00273636554849
3	53	GO:0000079	81	2	0.0133338354271	0.0210514375616
3	53	GO:0072189	7	0	1.0	0.0210514375616
3	53	GO:0070727	526	4	0.0284073631316	0.0448184821946
3	53	GO:0042840	1	0	1.0	0.0448184821946
3	53	GO:0034465	2	1	0.00221785161324	0.00349066990087
3	53	GO:0045475	2	0	1.0	0.00349066990087
3	53	GO:0047496	9	1	0.0176082529973	0.027704019371
3	53	GO:0047497	5	0	1.0	0.027704019371
3	53	GO:0010040	3	1	0.00443087696744	0.00695868687014
3	53	GO:0010046	1	0	1.0	0.00695868687014
3	53	GO:0006884	13	1	0.0262979418229	0.0412350807614
3	53	GO:0006885	34	0	1.0	0.0412350807614
3	53	GO:0006886	390	4	0.0105315245328	0.016512361885
3	53	GO:0006887	198	2	0.0702519327888	0.016512361885
3	53	GO:0016079	23	2	0.000986497526549	0.0015459553145
3	53	GO:0003264	3	0	1.0	0.0015459553145
3	53	GO:0060341	466	5	0.00350510246097	0.00548912891249
3	53	GO:0032226	3	0	1.0	0.00548912891249
3	53	GO:0010822	13	1	0.0262979418229	0.0411297154994
3	53	GO:0032652	34	0	1.0	0.0411297154994
3	53	GO:0043068	517	4	0.0268786227734	0.0419568337946
3	53	GO:0021557	3	0	1.0	0.0419568337946
3	53	GO:0051338	521	7	0.000133886417955	0.000208740038431
3	53	GO:0051339	110	0	1.0	0.000208740038431
3	53	GO:0044057	381	4	0.00971998588184	0.0151495587668
3	53	GO:0010560	9	0	1.0	0.0151495587668
3	53	GO:0010562	221	3	0.0125491135754	0.0195572119345
3	53	GO:0010563	78	1	0.157378131378	0.0195572119345
3	53	GO:0030182	716	5	0.0203700582047	0.0316887214856
3	53	GO:0030183	43	0	1.0	0.0316887214856
3	53	GO:0042221	2445	12	0.00610194767331	0.0094910361263
3	53	GO:0042222	1	0	1.0	0.0094910361263
3	53	GO:0031057	14	1	0.0284585534655	0.0442277379915
3	53	GO:0031056	40	2	0.00322374960189	0.00500990811613
3	53	GO:0060080	9	0	1.0	0.00500990811613
3	53	GO:0055082	468	6	0.000537884275741	0.000835776347464
3	53	GO:0060086	1	0	1.0	0.000835776347464
3	53	GO:0032268	1035	7	0.00732566172821	0.0113760817493
3	53	GO:0060668	1	0	1.0	0.0113760817493
3	53	GO:0034613	522	4	0.0277216105649	0.0428832681231
3	53	GO:0034614	57	0	1.0	0.0428832681231
3	53	GO:0050685	7	1	0.0132349214888	0.02045767507
3	53	GO:0050684	34	1	0.0706961683865	0.02045767507
3	53	GO:0010033	1392	8	0.0107507950428	0.0166076455278
3	53	GO:0071557	2	0	1.0	0.0166076455278
3	53	GO:0048488	16	2	0.000431754911659	0.000666229447708
3	53	GO:0048489	42	3	8.89706278001e-05	0.0001372839736
3	53	GO:0000387	32	0	1.0	0.0001372839736
3	53	GO:0000381	15	1	0.0306144610464	0.04723454657
3	53	GO:0000380	5	0	1.0	0.04723454657
3	53	GO:0031644	188	4	0.00074201519982	0.00114428018432
3	53	GO:0031645	41	0	1.0	0.00114428018432
3	53	GO:0009725	650	7	0.000520242347167	0.000801441479568
3	53	GO:0007566	30	0	1.0	0.000801441479568
3	53	GO:0007158	11	1	0.021962566067	0.0338025510856
3	53	GO:0007155	724	4	0.0751942841849	0.0338025510856
3	53	GO:0007154	1086	12	3.08927303107e-06	4.75440369892e-06
3	53	GO:0007157	18	0	1.0	4.75440369892e-06
3	53	GO:0045859	485	7	8.53304064821e-05	0.000131183052083
3	53	GO:0002355	1	0	1.0	0.000131183052083
3	53	GO:0015992	64	2	0.0083822543118	0.0128719050272
3	53	GO:0032764	2	0	1.0	0.0128719050272
3	53	GO:0015991	31	2	0.00188569749446	0.002895525829
3	53	GO:0032765	2	0	1.0	0.002895525829
3	53	GO:0009261	232	3	0.0143107763597	0.0219697753492
3	53	GO:0009260	112	0	1.0	0.0219697753492
3	53	GO:0048812	464	5	0.00344082035814	0.00528005545526
3	53	GO:0048814	29	0	1.0	0.00528005545526
3	53	GO:0010001	95	2	0.0181532779793	0.0278457524994
3	53	GO:0055099	3	0	1.0	0.0278457524994
3	53	GO:0030705	35	2	0.00243846632457	0.00374007960243
3	53	GO:0050812	1	1	0.0	0.0
3	53	GO:0042327	213	3	0.011351171618	0.0173656629228
3	53	GO:0042326	73	1	0.147942170919	0.0173656629228
3	53	GO:0023061	116	3	0.00203051945018	0.00310375426236
3	53	GO:0061072	6	0	1.0	0.00310375426236
3	53	GO:0060291	11	1	0.021962566067	0.0335290543528
3	53	GO:0060290	2	0	1.0	0.0335290543528
3	53	GO:0019226	577	9	3.96760383061e-06	6.05141873336e-06
3	53	GO:0019227	4	0	1.0	6.05141873336e-06
3	53	GO:0019220	724	7	0.000987209278741	0.00150560739311
3	53	GO:0019221	203	1	0.362628480692	0.00150560739311
3	53	GO:0019222	4436	16	0.0267479843007	0.0407912652929
3	53	GO:0019731	2	0	1.0	0.0407912652929
3	53	GO:0043549	506	7	0.000111477414182	0.000169721877626
3	53	GO:0030804	34	0	1.0	0.000169721877626
3	53	GO:0017157	59	3	0.00026277374979	0.000399207388744
3	53	GO:0060628	1	0	1.0	0.000399207388744
3	53	GO:0060627	150	3	0.00426631171157	0.00647983612661
3	53	GO:0010260	1	0	1.0	0.00647983612661
3	53	GO:0006826	47	2	0.00449508021647	0.006820487214
3	53	GO:0006824	5	0	1.0	0.006820487214
3	53	GO:0030007	1	1	0.0	0.0
3	53	GO:0030001	468	4	0.0194399878759	0.0294131493878
3	53	GO:0035520	3	0	1.0	0.0294131493878
3	53	GO:0030003	297	4	0.00404477062562	0.00611946216013
3	53	GO:0030002	10	0	1.0	0.00611946216013
3	53	GO:0048666	604	5	0.0103768412512	0.0156805462274
3	53	GO:0048667	452	5	0.00307287367676	0.00464330964433
3	53	GO:0048664	7	0	1.0	0.00464330964433
3	53	GO:0014047	17	2	0.000497471141565	0.00075148462288
3	53	GO:0014045	4	0	1.0	0.00075148462288
3	53	GO:0046928	28	3	2.28879038107e-05	3.45507667305e-05
3	53	GO:0001550	2	0	1.0	3.45507667305e-05
3	53	GO:0071902	176	4	0.000576443881411	0.000869316378955
3	53	GO:0071901	77	1	0.15549917821	0.000869316378955
3	53	GO:0071900	303	5	0.000512815286779	0.000773313680961
3	53	GO:0030502	7	0	1.0	0.000773313680961
3	53	GO:0006468	570	7	0.000233930060759	0.000351746599644
3	53	GO:0006469	125	1	0.241210448316	0.000351746599644
3	53	GO:0006464	1681	8	0.0300972843573	0.0452419270387
3	53	GO:0006465	9	0	1.0	0.0452419270387
3	53	GO:0048858	524	5	0.00577101792318	0.0086718178966
3	53	GO:0002019	3	0	1.0	0.0086718178966
3	53	GO:0048856	3194	14	0.00801105283695	0.0120356434845
3	53	GO:0048850	2	0	1.0	0.0120356434845
3	53	GO:0033044	69	2	0.00973183344739	0.014593388728
3	53	GO:0033594	1	0	1.0	0.014593388728
3	53	GO:0033043	357	4	0.00775878415016	0.0116333087321
3	53	GO:0033598	8	0	1.0	0.0116333087321
3	53	GO:0048468	997	7	0.00599712108064	0.00897181755156
3	53	GO:0048469	89	0	1.0	0.00897181755156
3	53	GO:0046903	447	4	0.0166980677339	0.0249308668362
3	53	GO:0046902	10	0	1.0	0.0249308668362
3	53	GO:0046907	773	6	0.00682697504622	0.0101917274708
3	53	GO:0001579	1	0	1.0	0.0101917274708
3	53	GO:0032502	3773	15	0.0142895843274	0.0213260254949
3	53	GO:0032501	4842	22	0.000317875512863	0.000474388867134
3	53	GO:0032506	6	0	1.0	0.000474388867134
3	53	GO:0034220	202	3	0.00981711995533	0.0146277535494
3	53	GO:0034224	2	0	1.0	0.0146277535494
3	53	GO:0009207	225	3	0.0131743137661	0.0196027039791
3	53	GO:0009206	83	0	1.0	0.0196027039791
3	53	GO:0009205	301	4	0.0042437482657	0.00631410563708
3	53	GO:0009204	2	0	1.0	0.00631410563708
3	53	GO:0009203	225	3	0.0131743137661	0.0196003796627
3	53	GO:0006449	7	0	1.0	0.0196003796627
3	53	GO:0048878	639	7	0.000469450302858	0.000698000672486
3	53	GO:0002897	1	0	1.0	0.000698000672486
3	53	GO:0065007	8146	32	7.3299467406e-05	0.000108962481684
3	53	GO:0065005	12	0	1.0	0.000108962481684
3	53	GO:0065008	2188	14	0.000203372334091	0.000302284995648
3	53	GO:0009719	728	7	0.0010196491984	0.000302284995648
3	53	GO:0008154	22	0	1.0	0.00151552337324
3	53	GO:0008150	14675	41	0.00975803558165	0.0145014007001
3	53	GO:0008152	6812	18	0.226336789084	0.0145014007001
3	53	GO:0007017	285	4	0.00348601933636	0.00516588356586
3	53	GO:0007010	516	2	0.316171976084	0.00516588356586
3	53	GO:0032990	531	5	0.00610113748354	0.00904065691295
3	53	GO:0071731	6	0	1.0	0.00904065691295
3	53	GO:0007018	120	3	0.00224193735546	0.00332180539264
3	53	GO:0007019	4	0	1.0	0.00332180539264
3	53	GO:0042325	697	7	0.000789000664152	0.00116772656681
3	53	GO:0052173	9	0	1.0	0.00116772656681
3	53	GO:0043330	16	1	0.032765674611	0.0484691328576
3	53	GO:0010881	2	0	1.0	0.0484691328576
3	53	GO:0031175	518	5	0.00549831331629	0.00812963162011
3	53	GO:0006422	1	0	1.0	0.00812963162011
3	53	GO:0003016	8	1	0.0154239696311	0.0227417460571
3	53	GO:0003018	63	0	1.0	0.0227417460571
3	53	GO:0022008	973	7	0.00525722555645	0.00771882022812
3	53	GO:0022009	4	0	1.0	0.00771882022812
3	53	GO:0009629	13	1	0.0262979418229	0.0386069293346
3	53	GO:0009628	518	6	0.000918844686991	0.00134887872825
3	53	GO:0003203	4	0	1.0	0.00134887872825
3	53	GO:0014832	4	1	0.00663908636365	0.00974144140184
3	53	GO:0014831	2	0	1.0	0.00974144140184
3	53	GO:0031338	6	1	0.0110410983776	0.016151818111
3	53	GO:0031848	4	0	1.0	0.016151818111
3	53	GO:0055072	81	3	0.000696785547679	0.00101694340161
3	53	GO:0055075	6	1	0.0110410983776	0.00101694340161
3	53	GO:0055074	201	1	0.359767774566	0.0161137751547
3	53	GO:0033762	46	2	0.00430138115443	0.00627211853982
3	53	GO:0034261	6	0	1.0	0.00627211853982
3	53	GO:0051611	3	1	0.00443087696744	0.00645625533448
3	53	GO:0051610	1	0	1.0	0.00645625533448
3	53	GO:0032225	15	1	0.0306144610464	0.044506424514
3	53	GO:0007440	11	0	1.0	0.044506424514
3	53	GO:0009605	1024	6	0.0246116396925	0.035775550167
3	53	GO:0009608	3	0	1.0	0.035775550167
3	53	GO:0051581	3	1	0.00443087696744	0.00643849782849
3	53	GO:0051580	9	1	0.0176082529973	0.00643849782849
3	53	GO:0051583	2	0	1.0	0.0255857739479
3	53	GO:0051585	1	1	0.0	0.0
3	53	GO:0051586	2	0	1.0	0.0160414742385
3	53	GO:0051589	6	1	0.0110410983776	0.0160405455631
3	53	GO:0051588	36	3	5.36173716153e-05	7.78932465373e-05
3	53	GO:0044130	14	0	1.0	7.78932465373e-05
3	53	GO:0033572	30	2	0.00175814143037	0.0025518701637
